Date,Product,Customer_Category
07/11/2023,"['Body wash', 'Deodorant', 'Dish Soap']",Teenager
07/11/2023,"['Light Bulbs', 'Mustard']",Young Adult
07/11/2023,"['Soda', 'Deodorant', 'Soda', 'Deodorant', 'Air Freshener']",Young Adult
07/11/2023,"['Deodorant', 'Mop', 'Hair Gel', 'Tissues', 'Hair Gel']",Senior Citizen
08/11/2023,['Ketchup'],Middle-Aged
08/11/2023,"['Pasta', 'Bread', 'Baby Wipes', 'Peanut Butter', 'Cheese']",Middle-Aged
08/11/2023,['Cooking Oil'],Middle-Aged
08/11/2023,"['Soda', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged
08/11/2023,['Nuts'],Young Adult
08/11/2023,"['Cooking Oil', 'Stationery', 'Bread']",Senior Citizen
08/11/2023,"['Kambu Rice', 'Vinegar', 'Wheat FLour','Vegetables,'Dhal', 'Shaving Cream', 'Orange']",Young Adult
08/11/2023,"['Toothbrush', 'Cleaning Spray', 'Plant Fertilizer']",Middle-Aged
08/11/2023,"['Hand Sanitizer', 'Orange', 'Air Freshener']",Senior Citizen
08/11/2023,"['Rice','Spices', 'Diapers', 'Banana', 'Yogurt', 'Mop']",Young Adult
08/11/2023,"['Wheat Rava', 'Ragi Malt', 'Peanut Butter']",Teenager
08/11/2023,"['Toothbrush', 'Cleaner', 'Black pepper']",Middle-Aged
08/11/2023,"['Tissues', 'Tea','Biscuit', 'Dustpan', 'Eggs', 'Shower Gel']",Homemaker
08/11/2023,"['Cereal Bars', 'Wheat FLour','Vegetables,'Dhal', 'Mustard']",Senior Citizen
08/11/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Cooking Oil', 'Air Freshener', 'Toilet Freshner']",Middle-Aged
08/11/2023,"['Body wash', 'Olive Oil', 'Cereal', 'Kambu Rice', 'Shampoo']",Homemaker
08/11/2023,"['Black pepper', 'Rice','Spices', 'Peanut Butter', 'Mustard']",Middle-Aged
08/11/2023,"['Deodorant', 'Wheat FLour','Vegetables,'Dhal', 'Semiya', 'Shaving Cream']",Middle-Aged
08/11/2023,"['Vinegar', 'Broom']",Young Adult
08/11/2023,"['Pasta', 'Vinegar', 'Mustard', 'Soap', 'Nuts']",Middle-Aged
08/11/2023,"['Dustpan', 'Potatoes', 'Deodorant']",Homemaker
08/11/2023,"['Hair Gel', 'Chips', 'Light Bulbs', 'Insect Repellent', 'Pasta']",Homemaker
08/11/2023,"['Black pepper', 'Ragi Malt', 'Shampoo', 'Onions', 'Cleaning Spray']",Young Adult
08/11/2023,"['Vinegar', 'Broom', 'Saftey Razor Blade']",Senior Citizen
08/11/2023,"['Ketchup', 'Peanut Butter']",Senior Citizen
08/11/2023,"['Cleaning Spray', 'Laundry Detergent', 'Honey', 'Dish Soap']",Senior Citizen
08/11/2023,"['Mop', 'Bread', 'Cleaning Spray', 'Coconut oil', 'Cheese']",Homemaker
08/11/2023,"['Cereal Bars', 'Toilet Freshner', 'Spinach', 'Shaving Cream']",Teenager
08/11/2023,"['Shower Gel', 'Wheat Rava', 'Spinach', 'Shampoo']",Teenager
08/11/2023,"['Apple', 'Ice Cream', 'Vinegar', 'Olive Oil']",Young Adult
08/11/2023,"['Orange', 'Vegetables', 'Olive Oil', 'Dish Soap']",Homemaker
08/11/2023,"['Milk', 'Orange']",Teenager
08/11/2023,"['Spices', 'Salt', 'Shaving Cream']",Homemaker
08/11/2023,"['Tissues', 'Spices','Wheat Flour','Dhal', 'Shaving Cream', 'Tissues']",Senior Citizen
08/11/2023,"['Cooking Oil', 'Hair Gel', 'Dustpan', 'Cheese', 'Plant Fertilizer']",Young Adult
08/11/2023,"['Spices', 'Cleaner', 'Diapers']",Senior Citizen
08/11/2023,"['Hand Sanitizer', 'Mustard', 'Wheat Flour','Dhal','Tomatoes', 'Bread']",Middle-Aged
08/11/2023,"['Jam','Bread', 'Honey', 'Yogurt', 'Honey']",Homemaker
08/11/2023,"['Ketchup', 'Wheat Rava', 'Mustard', 'Chips']",Middle-Aged
08/11/2023,"['Toothbrush', 'Juices','Chips', 'Onions', 'Trash Bags', 'Apple']",Young Adult
08/11/2023,"['Onions', 'Power Strips', 'Ragi Malt']",Middle-Aged
08/11/2023,"['Dhal', 'Wheat Flour']",Teenager
08/11/2023,['Dhal' ],Young Adult
08/11/2023,"['Ketchup', 'Peanut Butter']",Middle-Aged
08/11/2023,"['Trash Bags', 'Soda', 'Dishwash scrubber', 'Cereal Bars']",Teenager
08/11/2023,"['Diapers', 'Laundry Detergent']",Middle-Aged
08/11/2023,['Dish Soap'],Young Adult
08/11/2023,"['Coconut oil', 'Cereal', 'Light Bulbs']",Middle-Aged
08/11/2023,['Cereal'],Senior Citizen
08/11/2023,['Spinach'],Teenager
08/11/2023,"['Juices','Chips', 'Stationery', 'Pasta', 'Ice Cream', 'Yogurt']",Middle-Aged
08/11/2023,"['Mustard', 'Milk', 'Body wash', 'Jam','Bread']",Young Adult
08/11/2023,"['Coffee','Biscuit', 'Stationery', 'Toothbrush']",Young Adult
08/11/2023,"['Hair Gel', 'Carrots', 'Mop', 'Chips', 'Vinegar']",Teenager
08/11/2023,"['Salt', 'Hair Gel', 'Milk', 'Power Strips', 'Tomatoes']",Young Adult
08/11/2023,"['Air Freshener', 'Stationery', 'Yogurt', 'Cereal']",Middle-Aged
08/11/2023,['Honey'],Middle-Aged
08/11/2023,"['Shower Gel', 'Kambu Rice', 'Insect Repellent']",Young Adult
08/11/2023,"['Vegetables','Rice','Dhal','Spinach']",Homemaker
08/11/2023,['Dustpan'],Teenager
08/11/2023,"['Orange', 'Soap']",Teenager
08/11/2023,"['Spinach', 'Onions', 'Deodorant', 'Light Bulbs']",Senior Citizen
08/11/2023,"['Peanut Butter', 'Hair Gel']",Teenager
08/11/2023,"['Olive Oil', 'Pickles', 'Laundry Detergent', 'Toothbrush', 'Onions']",Homemaker
08/11/2023,"['Coffee','Biscuit', 'Tea','Biscuit']",Teenager
08/11/2023,"['Onions', 'Tissues', 'Stationery']",Senior Citizen
08/11/2023,"['Salt', 'Onions', 'Cleaning Spray', 'Yogurt', 'Cereal']",Senior Citizen
08/11/2023,"['Bread', 'Wheat FLour','Vegetables,'Dhal' ]",Teenager
08/11/2023,"['Cereal', 'Light Bulbs', 'Saftey Razor Blade']",Senior Citizen
08/11/2023,['Dishwash scrubber'],Young Adult
08/11/2023,"['Deodorant', 'Trash Bags', 'Vinegar', 'Ragi Malt', 'Orange']",Middle-Aged
08/11/2023,"['Salt', 'Shampoo', 'Hair Gel']",Senior Citizen
08/11/2023,"['Rice','Spices', 'Vinegar', 'Tissues']",Young Adult
08/11/2023,"['Rice','Spices', 'Cereal', 'Broom', 'Chips', 'Saftey Razor Blade']",Senior Citizen
08/11/2023,"['Shaving Cream', 'Spices', 'Soap']",Young Adult
09/11/2023,"['Onions', 'Wheat Flour']",Homemaker
09/11/2023,"['Soda', 'Broom']",Homemaker
09/11/2023,"['Orange', 'Cleaner', 'Wheat Flour', 'Ice Cream']",Young Adult
09/11/2023,"['Paper Towel For Faces', 'Wheat FLour','Vegetables,'Dhal', 'Mustard', 'Vinegar']",Young Adult
09/11/2023,"['Jam','Bread']",Middle-Aged
09/11/2023,['Bread'],Middle-Aged
09/11/2023,"['Salt', 'Sugar', 'Pickles']",Young Adult
09/11/2023,"['Shampoo', 'Milk', 'Vinegar', 'Ragi Malt', 'Bread']",Teenager
09/11/2023,"['Bread', 'Ketchup', 'Diapers', 'Black pepper']",Young Adult
09/11/2023,"['Wheat Rava', 'Plant Fertilizer', 'Shampoo']",Young Adult
09/11/2023,"['Cooking Oil', 'Dish Soap', 'Paper Towel For Faces', 'Plant Fertilizer', 'Cleaning Spray']",Senior Citizen
09/11/2023,"['Eggs', 'Milk', 'Carrots']",Senior Citizen
09/11/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Wheat Flour']",Young Adult
09/11/2023,"['Apple', 'Toilet Freshner']",Senior Citizen
09/11/2023,"['Orange', 'Hair Gel', 'Tea','Biscuit']",Middle-Aged
09/11/2023,"['Wheat FLour','Vegetables,'Dhal', 'Honey']",Young Adult
09/11/2023,"['Ragi Malt', 'Cleaner', 'Eggs', 'Vinegar']",Homemaker
09/11/2023,"['Cooking Oil', 'Chips', 'Honey']",Teenager
09/11/2023,"['Cleaning Spray', 'Chips', 'Saftey Razor Blade', 'Wheat Rava', 'Mustard']",Teenager
09/11/2023,"['Toilet Freshner', 'Tissues', 'Cereal Bars']",Senior Citizen
09/11/2023,"['Kambu Rice', 'Yogurt', 'Pasta', 'Milk']",Homemaker
09/11/2023,['Soda'],Middle-Aged
09/11/2023,"['Vinegar', 'Orange', 'Dustpan']",Senior Citizen
09/11/2023,"['Shower Gel', 'Rice','Spices', 'Deodorant']",Teenager
09/11/2023,"['Shampoo', 'Shower Gel']",Middle-Aged
09/11/2023,"['Pasta', 'Pasta', 'Tea','Biscuit']",Homemaker
09/11/2023,"['Milk', 'Shampoo', 'Vegetables', 'Honey']",Middle-Aged
09/11/2023,"['Honey', 'Ketchup', 'Deodorant', 'Shower Gel']",Teenager
09/11/2023,"['Black pepper', 'Orange', 'Power Strips', 'Bread']",Middle-Aged
09/11/2023,"['Dhal', 'Dhal' ]",Young Adult
09/11/2023,"['Spices','Wheat Flour','Dhal', 'Carrots', 'Spinach', 'Hair Gel']",Young Adult
09/11/2023,"['Body wash', 'Insect Repellent', 'Dustpan', 'Coconut oil', 'Soda']",Senior Citizen
09/11/2023,['Cooking Oil'],Middle-Aged
09/11/2023,"['Tea','Biscuit', 'Vegetables', 'Plant Fertilizer']",Middle-Aged
09/11/2023,"['Dhal', 'Apple', 'Chips', 'Semiya', 'Shower Gel']",Senior Citizen
09/11/2023,"['Chocolate', 'Deodorant', 'Tea','Biscuit']",Young Adult
09/11/2023,['Apple'],Young Adult
09/11/2023,"['Rice','Spices', 'Salt', 'Olive Oil']",Homemaker
09/11/2023,"['Ice Cream', 'Pasta', 'Plant Fertilizer']",Senior Citizen
09/11/2023,"['Hair Gel', 'Diapers', 'Body wash', 'Tissues', 'Shaving Cream']",Young Adult
09/11/2023,['Dish Soap'],Senior Citizen
09/11/2023,"['Insect Repellent', 'Insect Repellent', 'Jam','Bread', 'Coffee','Biscuit']",Senior Citizen
09/11/2023,['Cereal Bars'],Young Adult
09/11/2023,"['Insect Repellent', 'Saftey Razor Blade', 'Coconut oil', 'Dish Soap', 'Plant Fertilizer']",Homemaker
09/11/2023,"['Deodorant', 'Soap', 'Body wash', 'Dhal', 'Cereal']",Senior Citizen
09/11/2023,"['Trash Bags', 'Broom', 'Power Strips', 'Tissues']",Young Adult
09/11/2023,['Potatoes'],Teenager
09/11/2023,"['Cereal', 'Potatoes', 'Cleaning Spray']",Middle-Aged
09/11/2023,"['Dustpan', 'Semiya']",Middle-Aged
09/11/2023,"['Shampoo', 'Tea','Biscuit', 'Diapers', 'Chocolate', 'Ketchup']",Homemaker
09/11/2023,"['Tissues', 'Cereal Bars', 'Chocolate', 'Pickles', 'Semiya']",Young Adult
09/11/2023,"['Jam','Bread', 'Paper Towel For Faces', 'Cleaner', 'Kambu Rice']",Young Adult
09/11/2023,['Toothbrush'],Senior Citizen
09/11/2023,"['Honey', 'Cleaning Spray', 'Soda', 'Saftey Razor Blade', 'Carrots']",Senior Citizen
09/11/2023,['Ice Cream'],Young Adult
09/11/2023,"['Chips', 'Insect Repellent', 'Banana']",Middle-Aged
09/11/2023,"['Spices', 'Hair Gel', 'Soap', 'Tea','Biscuit']",Young Adult
09/11/2023,"['Mop', 'Vinegar', 'Laundry Detergent']",Homemaker
09/11/2023,"['Coffee','Biscuit', 'Toothbrush', 'Shaving Cream', 'Spinach', 'Laundry Detergent']",Teenager
09/11/2023,"['Soda', 'Yogurt', 'Hair Gel', 'Laundry Detergent']",Middle-Aged
09/11/2023,"['Kambu Rice', 'Banana']",Young Adult
09/11/2023,"['Rice','Spices']",Homemaker
09/11/2023,"['Paper Towel For Faces', 'Vinegar', 'Chips', 'Honey']",Middle-Aged
09/11/2023,"['Stationery', 'Light Bulbs', 'Potatoes', 'Wheat FLour','Vegetables,'Dhal' ]",Young Adult
09/11/2023,"['Bread', 'Hair Gel']",Young Adult
09/11/2023,['Shower Gel'],Middle-Aged
09/11/2023,"['Dhal', 'Pickles', 'Power Strips']",Senior Citizen
09/11/2023,"['Milk', 'Spinach', 'Stationery']",Senior Citizen
09/11/2023,"['Body wash', 'Nuts', 'Yogurt']",Young Adult
09/11/2023,"['Spinach', 'Plant Fertilizer', 'Soap', 'Coconut oil', 'Hair Gel']",Teenager
09/11/2023,"['Vegetables','Rice','Dhal','Spinach']",Senior Citizen
09/11/2023,"['Chips', 'Coconut oil', 'Feminine Hygiene Products','Paper Towel for Faces']",Teenager
10/11/2023,['Yogurt'],Homemaker
10/11/2023,"['Ketchup', 'Paper Towel For Faces', 'Eggs']",Teenager
10/11/2023,"['Ragi Malt', 'Light Bulbs', 'Kambu Rice', 'Milk', 'Diapers']",Middle-Aged
10/11/2023,"['Saftey Razor Blade', 'Dhal', 'Milk']",Senior Citizen
10/11/2023,"['Milk', 'Cereal']",Teenager
10/11/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Saftey Razor Blade', 'Dustpan']",Young Adult
10/11/2023,"['Hand Sanitizer', 'Mop', 'Stationery', 'Sugar', 'Cereal']",Young Adult
10/11/2023,['Cooking Oil'],Young Adult
10/11/2023,['Cheese'],Young Adult
10/11/2023,"['Saftey Razor Blade', 'Toilet Freshner']",Middle-Aged
10/11/2023,"['Hand Sanitizer', 'Wheat Rava', 'Rice','Spices']",Middle-Aged
10/11/2023,"['Olive Oil', 'Cereal Bars', 'Hair Gel', 'Soap', 'Cheese']",Young Adult
10/11/2023,"['Diapers', 'Yogurt', 'Kambu Rice', 'Hand Sanitizer', 'Cleaning Spray']",Young Adult
10/11/2023,"['Bread', 'Mustard', 'Hand Sanitizer', 'Ragi Malt', 'Trash Bags']",Senior Citizen
10/11/2023,['Kambu Rice'],Middle-Aged
10/11/2023,"['Jam','Bread', 'Honey', 'Body wash', 'Body wash', 'Air Freshener']",Senior Citizen
10/11/2023,['Banana'],Middle-Aged
10/11/2023,"['Jam','Bread']",Homemaker
10/11/2023,"['Saftey Razor Blade', 'Vegetables', 'Wheat Flour']",Middle-Aged
10/11/2023,"['Power Strips', 'Tissues', 'Diapers', 'Chocolate']",Middle-Aged
10/11/2023,"['Tissues', 'Rice','Spices', 'Milk', 'Potatoes', 'Milk']",Teenager
10/11/2023,"['Cheese', 'Orange']",Homemaker
10/11/2023,"['Insect Repellent', 'Air Freshener', 'Cereal Bars']",Senior Citizen
10/11/2023,"['Onions', 'Ketchup']",Homemaker
10/11/2023,['Dishwash scrubber'],Young Adult
10/11/2023,"['Onions', 'Hand Sanitizer', 'Insect Repellent']",Young Adult
10/11/2023,"['Ragi Malt', 'Black pepper', 'Stationery']",Senior Citizen
10/11/2023,"['Shaving Cream', 'Banana', 'Ragi Malt', 'Hand Sanitizer', 'Eggs']",Senior Citizen
10/11/2023,"['Salt','Rice','Dhal' ]",Senior Citizen
10/11/2023,"['Carrots','Spices','Rice']",Homemaker
10/11/2023,"['Ragi Malt', 'Soap', 'Vegetables', 'Tomatoes', 'Onions']",Homemaker
10/11/2023,"['Bread', 'Ketchup', 'Shaving Cream', 'Ragi Malt']",Senior Citizen
10/11/2023,['Nuts'],Young Adult
10/11/2023,['Diapers'],Teenager
10/11/2023,"['Ice Cream', 'Spices']",Teenager
10/11/2023,"['Pasta', 'Dustpan', 'Juices','Chips']",Senior Citizen
10/11/2023,"['Mop', 'Cereal']",Young Adult
10/11/2023,"['Carrots', 'Juices','Chips', 'Soap', 'Ketchup']",Senior Citizen
10/11/2023,"['Dish Soap', 'Insect Repellent']",Middle-Aged
10/11/2023,['Saftey Razor Blade'],Senior Citizen
10/11/2023,"['Wheat Rava', 'Wheat FLour','Vegetables,'Dhal', 'Soap', 'Paper Towel For Faces', 'Jam','Bread']",Young Adult
10/11/2023,"['Cooking Oil', 'Banana', 'Power Strips', 'Chocolate']",Young Adult
10/11/2023,"['Wheat FLour','Vegetables,'Dhal', 'Black pepper']",Middle-Aged
10/11/2023,"['Mustard', 'Tomatoes', 'Shampoo', 'Bread', 'Shaving Cream']",Senior Citizen
10/11/2023,"['Cereal', 'Stationery']",Senior Citizen
10/11/2023,"['Shampoo', 'Saftey Razor Blade', 'Bread', 'Vegetables']",Teenager
10/11/2023,"['Jam','Bread', 'Power Strips', 'Milk', 'Light Bulbs', 'Paper Towel For Faces']",Middle-Aged
10/11/2023,"['Spinach', 'Dustpan', 'Broom']",Senior Citizen
10/11/2023,"['Olive Oil', 'Wheat Flour']",Senior Citizen
10/11/2023,"['Plant Fertilizer', 'Milk', 'Power Strips', 'Saftey Razor Blade']",Young Adult
10/11/2023,"['Vinegar', 'Spices']",Teenager
10/11/2023,"['Semiya', 'Wheat FLour','Vegetables,'Dhal', 'Spices','Rice','Dhal', 'Coconut oil', 'Shampoo']",Middle-Aged
10/11/2023,"['Eggs', 'Power Strips']",Middle-Aged
10/11/2023,['Hair Gel'],Young Adult
10/11/2023,['Insect Repellent'],Middle-Aged
10/11/2023,"['Power Strips', 'Shampoo', 'Trash Bags', 'Mop']",Homemaker
10/11/2023,"['Kambu Rice', 'Bread', 'Coffee','Biscuit', 'Cheese', 'Wheat Flour']",Young Adult
10/11/2023,"['Diapers', 'Cleaner', 'Cheese', 'Mop']",Senior Citizen
10/11/2023,"['Deodorant', 'Rice','Dhal','Black pepper', 'Honey']",Young Adult
10/11/2023,"['Sugar', 'Chips']",Middle-Aged
10/11/2023,"['Cheese', 'Saftey Razor Blade', 'Pasta', 'Soda', 'Orange']",Young Adult
10/11/2023,"['Broom', 'Olive Oil']",Homemaker
11/11/2023,"['Ice Cream', 'Jam','Bread', 'Coffee','Biscuit', 'Mustard', 'Plant Fertilizer']",Senior Citizen
11/11/2023,"['Broom', 'Broom', 'Light Bulbs']",Young Adult
11/11/2023,"['Milk', 'Shaving Cream', 'Soap']",Senior Citizen
11/11/2023,"['Semiya', 'Trash Bags']",Senior Citizen
11/11/2023,['Mustard'],Young Adult
11/11/2023,"['Shampoo', 'Wheat FLour','Vegetables,'Dhal', 'Chips', 'Diapers']",Middle-Aged
11/11/2023,"['Ragi Malt', 'Paper Towel For Faces', 'Kambu Rice', 'Milk']",Homemaker
11/11/2023,"['Hair Gel', 'Baby Wipes', 'Soda', 'Spinach']",Teenager
11/11/2023,"['Soda', 'Dustpan']",Homemaker
11/11/2023,"['Dish Soap', 'Coconut oil']",Homemaker
11/11/2023,"['Dishwash scrubber', 'Pickles', 'Peanut Butter', 'Toothbrush']",Middle-Aged
11/11/2023,"['Kambu Rice', 'Soda', 'Olive Oil']",Young Adult
11/11/2023,"['Apple', 'Black pepper', 'Light Bulbs', 'Hand Sanitizer', 'Cleaning Spray']",Senior Citizen
11/11/2023,['Eggs'],Homemaker
11/11/2023,"['Cleaner', 'Semiya', 'Onions']",Young Adult
11/11/2023,"['Carrots', 'Diapers', 'Toothbrush', 'Air Freshener']",Middle-Aged
11/11/2023,"['Banana', 'Power Strips', 'Air Freshener']",Senior Citizen
11/11/2023,"['Peanut Butter', 'Pasta', 'Mustard', 'Olive Oil', 'Soda']",Young Adult
11/11/2023,"['Mop', 'Milk', 'Orange', 'Tea','Biscuit', 'Kambu Rice']",Middle-Aged
11/11/2023,"['Rice','Spices', 'Ice Cream', 'Plant Fertilizer', 'Chocolate', 'Stationery']",Senior Citizen
11/11/2023,"['Jam','Bread']",Middle-Aged
11/11/2023,"['Shower Gel', 'Eggs', 'Tissues', 'Orange', 'Chocolate']",Middle-Aged
11/11/2023,"['Semiya', 'Pasta', 'Shower Gel', 'Dhal' ]",Middle-Aged
11/11/2023,"['Tea','Biscuit', 'Wheat Rava', 'Carrots']",Homemaker
11/11/2023,"['Tea','Biscuit', 'Dishwash scrubber', 'Coconut oil', 'Trash Bags', 'Tissues']",Teenager
11/11/2023,['Air Freshener'],Teenager
11/11/2023,['Ice Cream'],Senior Citizen
11/11/2023,['Milk'],Homemaker
11/11/2023,"['Juices','Chips', 'Cleaning Spray', 'Dhal' ]",Senior Citizen
11/11/2023,['Orange'],Young Adult
11/11/2023,"['Ketchup', 'Sugar', 'Cereal Bars', 'Apple', 'Wheat Rava']",Young Adult
11/11/2023,"['Paper Towel For Faces', 'Air Freshener', 'Light Bulbs', 'Deodorant', 'Broom']",Teenager
11/11/2023,"['Spinach', 'Cleaner']",Senior Citizen
11/11/2023,['Soda'],Senior Citizen
11/11/2023,"['Eggs', 'Dhal' ]",Young Adult
11/11/2023,"['Spinach', 'Chocolate', 'Shampoo']",Young Adult
11/11/2023,"['Black pepper', 'Soda', 'Jam','Bread']",Homemaker
11/11/2023,"['Shampoo','Bathing soap']",Middle-Aged
11/11/2023,"['Sugar', 'Hand Sanitizer', 'Nuts', 'Coffee','Biscuit', 'Tomatoes']",Middle-Aged
11/11/2023,"['Soap', 'Cereal Bars']",Senior Citizen
11/11/2023,"['Tea','Biscuit']",Middle-Aged
11/11/2023,"['Wheat FLour','Vegetables,'Dhal', 'Wheat FLour','Vegetables,'Dhal', 'Semiya', 'Soda']",Senior Citizen
11/11/2023,"['Pasta', 'Vinegar']",Senior Citizen
11/11/2023,"['Vegetables', 'Hair Gel']",Teenager
11/11/2023,['Vinegar'],Homemaker
12/11/2023,"['Ragi Malt', 'Saftey Razor Blade']",Homemaker
12/11/2023,"['Orange', 'Wheat Flour', 'Apple', 'Cereal', 'Ice Cream']",Teenager
12/11/2023,"['Ice Cream', 'Olive Oil', 'Shower Gel']",Middle-Aged
12/11/2023,"['Vinegar', 'Cheese', 'Vegetables', 'Chocolate', 'Broom']",Middle-Aged
12/11/2023,"['Potatoes', 'Light Bulbs', 'Vinegar']",Senior Citizen
12/11/2023,"['Cereal Bars', 'Black pepper']",Senior Citizen
12/11/2023,"['Mustard', 'Shower Gel', 'Ice Cream', 'Apple']",Middle-Aged
12/11/2023,"['Body wash', 'Rice','Spices', 'Paper Towel For Faces', 'Salt']",Young Adult
12/11/2023,"['Salt', 'Soda', 'Deodorant', 'Coffee','Biscuit']",Young Adult
12/11/2023,"['Broom', 'Spinach', 'Saftey Razor Blade', 'Pickles']",Senior Citizen
12/11/2023,"['Potatoes', 'Trash Bags']",Middle-Aged
12/11/2023,"['Rice','Spices', 'Chips', 'Onions', 'Wheat FLour','Vegetables,'Dhal', 'Chocolate']",Middle-Aged
12/11/2023,"['Deodorant', 'Ice Cream', 'Wheat Flour']",Homemaker
12/11/2023,['Bread'],Senior Citizen
12/11/2023,"['Wheat FLour','Vegetables,'Dhal', 'Dhal' ]",Young Adult
12/11/2023,['Hand Sanitizer'],Young Adult
12/11/2023,"['Bread', 'Soap', 'Toothbrush', 'Banana']",Young Adult
12/11/2023,"['Mop', 'Salt', 'Dishwash scrubber', 'Baby Wipes']",Middle-Aged
12/11/2023,['Shower Gel'],Senior Citizen
12/11/2023,"['Salt','Rice','Dhal' ]",Teenager
12/11/2023,"['Diapers', 'Pickles']",Senior Citizen
12/11/2023,"['Chocolate', 'Shower Gel']",Senior Citizen
12/11/2023,"['Air Freshener', 'Pickles']",Young Adult
12/11/2023,"['Coffee','Biscuit', 'Mustard']",Teenager
12/11/2023,['Light Bulbs'],Middle-Aged
12/11/2023,"['Black pepper', 'Ketchup', 'Peanut Butter', 'Mop']",Homemaker
12/11/2023,"['Pasta', 'Jam','Bread', 'Soda', 'Wheat FLour','Vegetables,'Dhal' ]",Homemaker
12/11/2023,['Toothbrush'],Senior Citizen
12/11/2023,"['Body wash', 'Eggs', 'Jam','Bread', 'Wheat Flour', 'Rice','Spices']",Teenager
12/11/2023,['Sugar'],Middle-Aged
12/11/2023,"['Coffee','Biscuit', 'Juices','Chips', 'Shaving Cream']",Teenager
12/11/2023,"['Toothbrush', 'Toothbrush']",Homemaker
12/11/2023,"['Jam','Bread']",Young Adult
12/11/2023,"['Toilet Freshner', 'Coffee','Biscuit']",Teenager
12/11/2023,['Dustpan'],Senior Citizen
12/11/2023,"['Body wash', 'Juices','Chips', 'Ice Cream']",Homemaker
12/11/2023,"['Cereal', 'Kambu Rice', 'Dishwash scrubber', 'Mustard', 'Black pepper']",Middle-Aged
12/11/2023,"['Mustard', 'Hand Sanitizer', 'Orange', 'Shaving Cream']",Homemaker
12/11/2023,"['Carrots', 'Honey', 'Cooking Oil', 'Soda', 'Hair Gel']",Middle-Aged
12/11/2023,"['Rice','Spices', 'Banana', 'Laundry Detergent']",Middle-Aged
12/11/2023,"['Cooking Oil', 'Orange', 'Olive Oil']",Senior Citizen
12/11/2023,"['Carrots','Spices','Rice']",Senior Citizen
12/11/2023,['Toothbrush'],Teenager
12/11/2023,"['Toothbrush', 'Dhal' ]",Middle-Aged
12/11/2023,"['Mustard', 'Nuts']",Senior Citizen
12/11/2023,"['Bread', 'Spinach']",Young Adult
12/11/2023,"['Chocolate', 'Trash Bags', 'Ketchup', 'Baby Wipes', 'Dhal' ]",Homemaker
12/11/2023,"['Tomatoes','paneer','Spices','Rice']",Young Adult
12/11/2023,"['Wheat Rava', 'Soap']",Teenager
12/11/2023,"['Wheat Flour', 'Eggs', 'Deodorant']",Senior Citizen
12/11/2023,"['Semiya', 'Tomatoes']",Middle-Aged
12/11/2023,"['Air Freshener', 'Apple']",Young Adult
12/11/2023,"['Cheese', 'Coffee','Biscuit', 'Cooking Oil']",Senior Citizen
12/11/2023,"['Onions', 'Black pepper', 'Bread', 'Cleaning Spray', 'Eggs']",Teenager
12/11/2023,"['Jam','Bread', 'Saftey Razor Blade']",Young Adult
12/11/2023,"['Soda', 'Dhal' ]",Middle-Aged
12/11/2023,"['Shampoo','Bathing soap']",Middle-Aged
12/11/2023,"['Shaving Cream', 'Tomatoes','Rice','Dhal', 'Cleaner']",Middle-Aged
12/11/2023,['Semiya'],Senior Citizen
12/11/2023,"['Mustard', 'Ketchup', 'Wheat FLour','Vegetables,'Dhal' ]",Senior Citizen
12/11/2023,"['Sugar', 'Rice','Spices', 'Shower Gel', 'Carrots']",Homemaker
12/11/2023,"['Ice Cream', 'Milk']",Middle-Aged
12/11/2023,"['Kambu Rice', 'Ice Cream']",Senior Citizen
12/11/2023,"['Tissues', 'Ice Cream']",Senior Citizen
12/11/2023,['Power Strips'],Senior Citizen
12/11/2023,"['Black pepper', 'Soap']",Homemaker
12/11/2023,"['Vinegar', 'Plant Fertilizer', 'Peanut Butter']",Senior Citizen
12/11/2023,"['Mop', 'Tissues', 'Dhal', 'Dish Soap']",Senior Citizen
12/11/2023,"['Yogurt', 'Spices']",Senior Citizen
12/11/2023,"['Cooking Oil', 'Cleaning Spray', 'Feminine Hygiene Products','Paper Towel for Faces', 'Deodorant']",Teenager
12/11/2023,"['Salt', 'Nuts', 'Coffee','Biscuit', 'Dish Soap']",Homemaker
12/11/2023,"['Hand Sanitizer', 'Sugar', 'Deodorant', 'Coffee','Biscuit']",Homemaker
12/11/2023,['Paper Towel For Faces'],Senior Citizen
12/11/2023,"['Toothbrush', 'Light Bulbs']",Middle-Aged
12/11/2023,['Milk'],Young Adult
12/11/2023,"['Pasta', 'Dish Soap', 'Ice Cream', 'Honey', 'Cheese']",Teenager
13/11/2023,['Dishwash scrubber'],Teenager
13/11/2023,"['Rice','Spices', 'Bread', 'Soda']",Young Adult
13/11/2023,"['Spices', 'Mustard', 'Potatoes', 'Salt', 'Tea','Biscuit']",Middle-Aged
13/11/2023,"['Tissues', 'Wheat FLour','Vegetables,'Dhal', 'Apple', 'Peanut Butter', 'Potatoes']",Middle-Aged
13/11/2023,"['Baby Wipes', 'Body wash', 'Cleaning Spray', 'Spinach']",Homemaker
13/11/2023,['Yogurt'],Senior Citizen
